,Name,Gender,Economic Status,Height,Weight,Age,Income
5187,Ipox,Male,Middle Class,163.0,76.0,40.0,21336.0
5188,Usyixüz,Male,Poor,174.0,67.0,31.0,19992.0
5189,Ovefiseg,Female,Poor,183.0,68.0,36.0,18203.0
5190,Ümox,Female,Poor,177.0,81.0,38.0,18962.0
5191,Lübafuj,Male,Poor,172.0,78.0,34.0,18140.0
5192,Üweri,Female,Poor,190.0,85.0,38.0,18507.0
5193,Ülob,Female,Rich,188.0,78.0,33.0,19356.0
5194,Lupühoz,Male,Rich,180.0,84.0,33.0,20341.0
5195,Upofret,Male,Poor,163.0,73.0,34.0,19527.0
5196,Ulüxix,Female,Middle Class,162.0,81.0,38.0,18939.0
5197,Elatü,Female,Middle Class,187.0,86.0,42.0,18995.0
5198,Uxey,Female,Poor,181.0,74.0,41.0,20231.0
5199,Oxurawoj,Female,Poor,182.0,66.0,33.0,18518.0
5200,Caqaoqic,Male,Poor,182.0,82.0,31.0,20390.0
5201,Asañba,Female,Middle Class,169.0,89.0,40.0,18645.0
5202,Rbamuj,Female,Rich,179.0,67.0,33.0,21329.0
5203,Udijüy,Male,Rich,176.0,81.0,38.0,18797.0
5204,Ülozuvo,Male,Middle Class,167.0,76.0,33.0,20820.0
5205,Eleruj,Female,Poor,165.0,76.0,31.0,21006.0
5206,Uñüzow,Male,Poor,187.0,90.0,41.0,20266.0
5207,Otir,Male,Poor,189.0,70.0,31.0,19001.0
5208,Ini,Female,Poor,180.0,85.0,37.0,20985.0
5209,Jübaxa,Male,Rich,175.0,90.0,42.0,20969.0
5210,Iwimeh,Male,Rich,168.0,82.0,31.0,21122.0
5211,Ajüm,Female,Rich,175.0,74.0,33.0,18908.0
5212,Ilalüdox,Female,Middle Class,169.0,73.0,33.0,19279.0
5213,Uvocomux,Male,Rich,172.0,71.0,36.0,19910.0
5214,Uwüpipob,Male,Rich,161.0,80.0,41.0,18367.0
5215,Axu,Female,Rich,189.0,76.0,33.0,20069.0
5216,Eheaf,Male,Poor,162.0,75.0,32.0,21074.0
5217,Olü,Female,Rich,173.0,77.0,42.0,19390.0
5218,Eniq,Female,Poor,176.0,68.0,35.0,21256.0
5219,Üpi,Male,Middle Class,170.0,77.0,36.0,19629.0
5220,Eviyamüp,Female,Middle Class,161.0,80.0,36.0,20938.0
5221,Üqevüf,Female,Poor,168.0,83.0,38.0,20207.0
5222,Onüf,Male,Middle Class,181.0,68.0,32.0,18157.0
5223,Iygwü,Male,Rich,176.0,81.0,41.0,20094.0
5224,Icovy,Female,Poor,186.0,72.0,36.0,18749.0
5225,Ezulübüñig,Male,Poor,171.0,84.0,40.0,18943.0
5226,Üzez,Male,Poor,188.0,82.0,33.0,18605.0
5227,Uug,Male,Poor,174.0,86.0,41.0,19108.0
5228,Ezuj,Male,Middle Class,188.0,85.0,33.0,19395.0
5229,Üuy,Female,Middle Class,180.0,85.0,32.0,20592.0
5230,Equpzan,Male,Poor,180.0,69.0,36.0,18015.0
5231,Babucuqiñ,Female,Poor,174.0,75.0,42.0,18426.0
5232,Odowd,Female,Poor,182.0,74.0,38.0,18286.0
5233,Ugufüq,Male,Middle Class,180.0,88.0,41.0,21294.0
5234,Zuben,Male,Middle Class,180.0,71.0,36.0,19780.0
5235,Oreñub,Male,Middle Class,175.0,79.0,42.0,19741.0
5236,Rüduvür,Male,Rich,168.0,86.0,31.0,20648.0
5237,Aiy,Male,Middle Class,176.0,70.0,36.0,20587.0
5238,Iyj,Female,Middle Class,189.0,83.0,40.0,20013.0
5239,Ivolüiv,Female,Middle Class,187.0,66.0,38.0,19060.0
5240,Inep,Male,Rich,180.0,66.0,42.0,21189.0
5241,Uviweli,Male,Middle Class,179.0,76.0,39.0,21172.0
5242,Üxij,Female,Rich,169.0,68.0,32.0,21098.0
5243,Upol,Female,Poor,167.0,89.0,39.0,21323.0
5244,Uhlaeh,Female,Middle Class,180.0,87.0,35.0,19924.0
5245,Icooqex,Female,Poor,175.0,89.0,40.0,18694.0
5246,Uüq,Male,Poor,181.0,86.0,31.0,21483.0
5247,Exüvüc,Male,Poor,186.0,70.0,41.0,18979.0
5248,Iwid,Male,Middle Class,166.0,71.0,31.0,19753.0
5249,Enel,Male,Poor,172.0,90.0,34.0,18276.0
5250,Üduvid,Female,Middle Class,165.0,89.0,40.0,20227.0
5251,Oulun,Female,Middle Class,186.0,89.0,39.0,20414.0
5252,Osewbe,Female,Middle Class,190.0,70.0,40.0,19227.0
5253,Emf,Female,Middle Class,180.0,87.0,31.0,18174.0
5254,Lezüñ,Female,Rich,180.0,66.0,35.0,20764.0
5255,Yivuher,Female,Middle Class,177.0,74.0,36.0,20893.0
5256,Üjub,Female,Poor,180.0,80.0,41.0,20974.0
5257,Efpüvfiv,Female,Rich,190.0,89.0,32.0,19426.0
5258,Ludue,Female,Poor,188.0,68.0,40.0,20763.0
5259,Ümüqewizoñ,Female,Middle Class,176.0,67.0,41.0,20885.0
5260,Fifalac,Male,Rich,175.0,85.0,40.0,19044.0
5261,Nereh,Male,Rich,184.0,84.0,34.0,20559.0
5262,Edalabün,Female,Poor,187.0,83.0,38.0,18945.0
5263,Hifa,Male,Middle Class,169.0,85.0,32.0,19406.0
5264,Nematas,Female,Middle Class,172.0,83.0,38.0,21064.0
5265,Ümiuay,Male,Rich,166.0,87.0,34.0,18100.0
5266,Epx,Male,Poor,177.0,70.0,34.0,20216.0
5267,Udul,Female,Rich,167.0,69.0,36.0,18677.0
5268,Ebojwu,Male,Middle Class,166.0,75.0,37.0,19670.0
5269,Azucebüp,Female,Middle Class,189.0,82.0,34.0,20326.0
5270,Udojt,Female,Poor,177.0,87.0,37.0,20588.0
5271,Iqügowodod,Male,Middle Class,175.0,78.0,38.0,19589.0
5272,Ljeviq,Female,Middle Class,184.0,66.0,35.0,19379.0
5273,Aogu,Female,Poor,181.0,80.0,34.0,18199.0
5274,Aojcj,Male,Middle Class,176.0,80.0,36.0,20379.0
5275,Uolonam,Female,Rich,171.0,85.0,37.0,18842.0
5276,Ülij,Female,Middle Class,185.0,90.0,35.0,20188.0
5277,Axu,Male,Middle Class,190.0,90.0,32.0,20510.0
5278,Otap,Female,Rich,166.0,72.0,42.0,19443.0
5279,Uxoxqüñ,Male,Middle Class,185.0,82.0,41.0,21087.0
5280,Üwon,Male,Poor,171.0,74.0,34.0,19608.0
5281,Eyazovax,Male,Rich,184.0,75.0,37.0,20309.0
5282,Üqpül,Female,Middle Class,180.0,73.0,34.0,20492.0
5283,Jaij,Male,Middle Class,175.0,80.0,40.0,20448.0
5284,Iñe,Female,Rich,165.0,70.0,33.0,21403.0
5285,Alünutow,Male,Middle Class,179.0,79.0,40.0,20641.0
5286,Eyor,Female,Poor,181.0,81.0,31.0,18686.0
5287,Übowvy,Male,Rich,173.0,88.0,31.0,19834.0
5288,Aülagaf,Female,Rich,181.0,73.0,35.0,18765.0
5289,Irenx,Male,Rich,170.0,70.0,40.0,20047.0
5290,Iñedehr,Male,Poor,189.0,86.0,39.0,20916.0
5291,Ucaquüboj,Male,Middle Class,168.0,89.0,41.0,18885.0
5292,Uhuyüp,Female,Rich,175.0,85.0,34.0,20450.0
5293,Uiqüyimüd,Female,Middle Class,179.0,83.0,42.0,19612.0
5294,Üxüt,Male,Rich,165.0,71.0,33.0,18772.0
5295,Oüx,Female,Rich,162.0,66.0,42.0,20264.0
5296,Egoux,Female,Middle Class,185.0,86.0,41.0,20968.0
5297,Ild,Female,Rich,189.0,76.0,32.0,18803.0
5298,Ipüv,Male,Poor,167.0,76.0,40.0,18323.0
5299,Iaxoqab,Female,Poor,181.0,67.0,36.0,18420.0
5300,Osubamoj,Male,Poor,170.0,77.0,42.0,19109.0
5301,Taq,Male,Poor,164.0,79.0,34.0,20530.0
5302,Uyoñejut,Female,Poor,176.0,79.0,37.0,18918.0
5303,Ünij,Female,Poor,183.0,77.0,40.0,21125.0
5304,Olav,Female,Middle Class,168.0,87.0,42.0,21313.0
5305,Üalocef,Male,Middle Class,174.0,72.0,41.0,18977.0
5306,Eloñ,Male,Rich,162.0,71.0,39.0,20894.0
5307,Üwox,Male,Poor,178.0,81.0,39.0,18242.0
5308,Üliv,Male,Rich,165.0,85.0,31.0,19473.0
5309,Ebomobuc,Male,Poor,184.0,82.0,32.0,19301.0
5310,Ijijasün,Male,Poor,186.0,66.0,34.0,20523.0
5311,Iñf,Male,Poor,185.0,86.0,33.0,18216.0
5312,Asañ,Female,Middle Class,167.0,75.0,35.0,20313.0
5313,Imuz,Female,Middle Class,169.0,72.0,38.0,19586.0
5314,Ijülüy,Male,Poor,164.0,72.0,34.0,18316.0
5315,Oñatoj,Female,Rich,179.0,84.0,35.0,18906.0
5316,Uvevün,Male,Middle Class,171.0,66.0,38.0,19623.0
5317,Yeq,Male,Poor,175.0,71.0,37.0,19265.0
5318,Afeg,Male,Poor,179.0,72.0,36.0,20139.0
5319,Itatuamev,Male,Rich,170.0,87.0,32.0,21418.0
5320,Ioimuq,Male,Poor,161.0,75.0,32.0,21463.0
5321,Üvüpeguw,Male,Rich,169.0,67.0,35.0,20761.0
5322,Hiwüdet,Male,Poor,176.0,83.0,35.0,20679.0
5323,Ibwub,Female,Rich,180.0,74.0,35.0,19955.0
5324,Fic,Female,Middle Class,176.0,79.0,33.0,20211.0
5325,Jey,Male,Poor,167.0,83.0,37.0,18275.0
5326,Inawad,Male,Rich,184.0,68.0,31.0,20206.0
5327,Üwowew,Female,Middle Class,186.0,66.0,41.0,20480.0
5328,Uomüs,Female,Middle Class,177.0,82.0,34.0,18483.0
5329,Uzaruf,Male,Rich,178.0,76.0,37.0,19112.0
5330,Ezub,Female,Middle Class,184.0,79.0,37.0,18714.0
5331,Üsepij,Male,Rich,176.0,82.0,32.0,19787.0
5332,Uip,Female,Poor,177.0,67.0,34.0,18296.0
5333,Uruciq,Female,Rich,190.0,68.0,40.0,18232.0
5334,Ozewe,Male,Rich,161.0,75.0,36.0,19747.0
5335,Efej,Male,Poor,163.0,80.0,37.0,20739.0
5336,Oüt,Female,Middle Class,179.0,71.0,42.0,19349.0
5337,Omüñam,Female,Poor,180.0,78.0,34.0,21174.0
5338,Ühigol,Female,Poor,162.0,78.0,33.0,20217.0
5339,Ufluf,Female,Rich,186.0,88.0,38.0,21030.0
5340,Afüñub,Male,Poor,186.0,75.0,39.0,20595.0
5341,Atüwih,Male,Middle Class,180.0,80.0,42.0,19892.0
5342,Ofaufüv,Male,Middle Class,178.0,72.0,39.0,18341.0
5343,Ifacov,Female,Rich,166.0,68.0,37.0,20758.0
5344,Ipconül,Male,Middle Class,181.0,66.0,38.0,21160.0
5345,Ipisonn,Male,Rich,181.0,86.0,39.0,18665.0
5346,Ulsot,Male,Rich,171.0,74.0,39.0,19968.0
5347,Ifes,Male,Poor,185.0,68.0,40.0,19966.0
5348,Ebix,Female,Rich,172.0,74.0,31.0,21309.0
5349,Ülüf,Female,Middle Class,172.0,78.0,42.0,18637.0
5350,Elticür,Male,Poor,162.0,75.0,35.0,20895.0
5351,Ojodenot,Female,Middle Class,179.0,68.0,35.0,21308.0
5352,Üjex,Female,Rich,161.0,80.0,36.0,18779.0
5353,Eil,Male,Middle Class,168.0,70.0,31.0,18707.0
5354,Adawiy,Male,Rich,180.0,90.0,36.0,18279.0
5355,Ipuñ,Female,Rich,182.0,73.0,38.0,20338.0
5356,Uñebv,Female,Middle Class,190.0,71.0,39.0,19450.0
5357,Iüviqup,Male,Poor,164.0,80.0,41.0,20380.0
5358,Eym,Female,Rich,180.0,70.0,35.0,19730.0
5359,Ubuqutot,Female,Poor,189.0,76.0,38.0,18556.0
5360,Aücif,Female,Poor,181.0,67.0,34.0,21011.0
5361,Civ,Female,Rich,187.0,83.0,34.0,19749.0
5362,Utimüh,Female,Poor,184.0,72.0,35.0,19856.0
5363,Ider,Male,Middle Class,171.0,86.0,34.0,19675.0
5364,Sayüv,Female,Poor,167.0,70.0,40.0,18736.0
5365,Üxanaluz,Female,Middle Class,175.0,70.0,31.0,18031.0
5366,Ufeñ,Female,Rich,161.0,74.0,37.0,20091.0
5367,Eriuq,Female,Rich,184.0,74.0,31.0,18850.0
5368,Gujo,Female,Rich,187.0,82.0,39.0,21322.0
5369,Erujid,Male,Poor,181.0,89.0,32.0,18618.0
5370,Üxj,Female,Middle Class,178.0,71.0,31.0,18058.0
5371,Incu,Male,Middle Class,177.0,71.0,35.0,20395.0
5372,Züji,Male,Rich,173.0,80.0,34.0,19698.0
5373,Odoluf,Female,Middle Class,175.0,88.0,36.0,20149.0
5374,Oyozalüv,Female,Poor,179.0,76.0,36.0,18480.0
5375,Üoz,Male,Poor,184.0,76.0,42.0,20641.0
5376,Elutuno,Male,Poor,186.0,68.0,34.0,19144.0
5377,Elonep,Male,Poor,175.0,90.0,32.0,20686.0
5378,Ejüruad,Male,Poor,169.0,69.0,42.0,19410.0
5379,Ucuel,Male,Rich,176.0,86.0,31.0,21004.0
5380,Elisuq,Male,Rich,186.0,77.0,35.0,18679.0
5381,Ayünis,Male,Middle Class,182.0,86.0,31.0,19806.0
5382,Uvüwüx,Female,Poor,182.0,86.0,35.0,21256.0
5383,Uñelüh,Male,Poor,183.0,75.0,41.0,18324.0
5384,Odemuw,Female,Rich,181.0,75.0,41.0,19047.0
5385,Edog,Male,Middle Class,179.0,78.0,33.0,20067.0
5386,Elades,Female,Poor,172.0,88.0,34.0,19567.0
5387,Ubühum,Male,Middle Class,172.0,74.0,32.0,19938.0
5388,Ucludell,Female,Middle Class,185.0,77.0,35.0,20320.0
5389,Nuvotüñ,Male,Poor,182.0,83.0,36.0,18783.0
5390,Qiluj,Male,Rich,190.0,80.0,35.0,19376.0
5391,Evimijel,Male,Rich,186.0,89.0,42.0,20760.0
5392,Adosoñ,Male,Rich,179.0,83.0,38.0,20089.0
5393,Mcüd,Female,Rich,174.0,74.0,35.0,20731.0
5394,Ooxuüz,Female,Middle Class,171.0,90.0,42.0,18988.0
5395,Eloxeoyuz,Female,Poor,180.0,82.0,39.0,19569.0
5396,Unonayñ,Female,Poor,175.0,83.0,37.0,18230.0
5397,Eyugiü,Female,Rich,178.0,69.0,38.0,20874.0
5398,Üvn,Male,Poor,175.0,88.0,37.0,20876.0
5399,Cüpuza,Female,Middle Class,167.0,86.0,31.0,21294.0
5400,Üyügb,Female,Middle Class,166.0,84.0,41.0,20406.0
5401,Lfez,Male,Rich,187.0,80.0,32.0,19161.0
5402,Gurulñ,Female,Middle Class,169.0,81.0,31.0,21052.0
5403,Eñahiqaw,Male,Poor,188.0,73.0,31.0,18931.0
5404,Amageqig,Male,Poor,189.0,82.0,33.0,18646.0
5405,Epuz,Female,Poor,183.0,74.0,40.0,20188.0
5406,Umoñügaf,Male,Poor,174.0,87.0,41.0,19519.0
5407,Ewux,Female,Middle Class,189.0,68.0,36.0,18213.0
5408,Omviuw,Male,Rich,175.0,85.0,39.0,18374.0
5409,Uipüfef,Male,Rich,175.0,82.0,39.0,19374.0
5410,Etubal,Female,Rich,190.0,75.0,41.0,20826.0
5411,Qge,Female,Poor,167.0,77.0,41.0,18693.0
5412,Olañop,Female,Poor,167.0,85.0,32.0,20075.0
5413,Oüsimus,Female,Middle Class,187.0,73.0,37.0,20481.0
5414,Uql,Female,Middle Class,184.0,77.0,38.0,19235.0
5415,Avijag,Male,Poor,179.0,78.0,33.0,19159.0
5416,Uñf,Female,Middle Class,181.0,88.0,35.0,21097.0
5417,Acuvuxey,Male,Middle Class,186.0,77.0,33.0,20011.0
5418,Eqevuñiw,Male,Middle Class,180.0,76.0,33.0,20329.0
5419,Apqüq,Male,Middle Class,167.0,84.0,33.0,19158.0
5420,Uyisuw,Female,Middle Class,167.0,82.0,42.0,19576.0
5421,Añüf,Male,Middle Class,178.0,70.0,33.0,20317.0
5422,Ogox,Male,Middle Class,182.0,66.0,37.0,18580.0
5423,Auj,Male,Middle Class,186.0,85.0,36.0,20167.0
5424,Üpujañan,Female,Rich,175.0,66.0,37.0,20651.0
5425,Gas,Female,Poor,167.0,73.0,34.0,18228.0
5426,Üzl,Female,Rich,184.0,87.0,33.0,19309.0
5427,Ovil,Female,Poor,165.0,86.0,41.0,18221.0
5428,Ülasaxs,Female,Rich,177.0,85.0,40.0,19889.0
5429,Olil,Male,Middle Class,172.0,72.0,36.0,18066.0
5430,Ugelüdey,Male,Poor,186.0,81.0,36.0,19085.0
5431,Razel,Female,Poor,182.0,70.0,38.0,20615.0
5432,Uzüc,Female,Rich,181.0,84.0,41.0,21264.0
5433,Uqiq,Female,Poor,172.0,66.0,40.0,18759.0
5434,Ejebax,Male,Poor,164.0,86.0,32.0,19838.0
5435,Bar,Male,Poor,163.0,69.0,34.0,19526.0
5436,Ütipar,Male,Middle Class,176.0,90.0,40.0,20539.0
5437,Ulaxawun,Female,Rich,175.0,76.0,41.0,18015.0
5438,Epebigü,Female,Rich,167.0,78.0,33.0,20049.0
5439,Ufideqaq,Male,Rich,168.0,77.0,41.0,19102.0
5440,Unüp,Female,Middle Class,171.0,69.0,39.0,19893.0
5441,Enisan,Male,Rich,173.0,76.0,38.0,21213.0
5442,Blüñ,Female,Rich,187.0,75.0,41.0,20266.0
5443,Ifiqao,Female,Middle Class,162.0,69.0,34.0,18198.0
5444,Üjqariv,Male,Middle Class,178.0,88.0,37.0,21057.0
5445,Ozuz,Female,Poor,189.0,77.0,31.0,18992.0
5446,Esñeñüy,Female,Poor,166.0,72.0,33.0,19923.0
5447,Gübud,Female,Middle Class,182.0,68.0,41.0,21457.0
5448,Ejoiam,Female,Poor,174.0,80.0,41.0,19215.0
5449,Uvem,Female,Rich,167.0,73.0,32.0,21211.0
5450,Umil,Female,Poor,175.0,66.0,39.0,20204.0
5451,Isofümzu,Male,Middle Class,167.0,86.0,40.0,18258.0
5452,Iür,Female,Rich,174.0,87.0,38.0,19389.0
5453,Iov,Female,Rich,176.0,86.0,42.0,18747.0
5454,Ocr,Female,Rich,183.0,79.0,42.0,21070.0
5455,Ühedifeb,Male,Middle Class,172.0,69.0,41.0,18544.0
5456,Üvuy,Female,Poor,184.0,77.0,35.0,20383.0
5457,Ayabizot,Male,Poor,186.0,75.0,38.0,18107.0
5458,Uyeñataj,Male,Rich,175.0,79.0,42.0,19070.0
5459,Uox,Male,Rich,162.0,75.0,31.0,18614.0
5460,Uowirizoz,Female,Rich,173.0,70.0,41.0,18955.0
5461,Ulas,Female,Poor,165.0,68.0,35.0,21072.0
5462,Efvoba,Male,Poor,163.0,73.0,36.0,21459.0
5463,Ufü,Female,Middle Class,170.0,81.0,39.0,20240.0
5464,Esisüfih,Male,Rich,190.0,86.0,36.0,18017.0
5465,Gzoñij,Male,Rich,189.0,66.0,41.0,19844.0
5466,Ebam,Male,Rich,181.0,89.0,39.0,19944.0
5467,Etum,Male,Rich,181.0,85.0,31.0,20151.0
5468,Evovezi,Female,Middle Class,189.0,74.0,41.0,18693.0
5469,Acüz,Female,Middle Class,170.0,81.0,38.0,18122.0
5470,Pisomü,Female,Rich,166.0,72.0,35.0,19831.0
5471,Uwinoy,Female,Middle Class,186.0,79.0,32.0,21405.0
5472,Opuz,Male,Rich,172.0,72.0,31.0,18400.0
5473,Üwewem,Male,Rich,182.0,90.0,34.0,20547.0
5474,Ifexuqetz,Female,Middle Class,169.0,84.0,38.0,18062.0
5475,Übuc,Female,Poor,175.0,76.0,39.0,21101.0
5476,Aqar,Male,Poor,161.0,77.0,33.0,20542.0
5477,Alurüt,Female,Poor,185.0,85.0,33.0,19889.0
5478,Ugonüyot,Female,Rich,184.0,69.0,39.0,19267.0
5479,Oqüudux,Male,Middle Class,167.0,88.0,42.0,21464.0
5480,Acapexg,Male,Rich,170.0,87.0,32.0,19962.0
5481,Üjüt,Male,Middle Class,171.0,87.0,41.0,18960.0
5482,Obyt,Male,Rich,177.0,80.0,42.0,20995.0
5483,Ilow,Female,Poor,185.0,73.0,36.0,21246.0
5484,Elutühe,Male,Rich,174.0,90.0,39.0,20908.0
5485,Eife,Female,Rich,162.0,90.0,35.0,19688.0
5486,Ebalizef,Female,Rich,179.0,70.0,38.0,20367.0
5487,Ufep,Female,Poor,168.0,86.0,33.0,19752.0
5488,Ulag,Male,Poor,184.0,69.0,40.0,21421.0
5489,Agosej,Male,Rich,165.0,79.0,33.0,20358.0
5490,Ufv,Female,Middle Class,165.0,84.0,40.0,19903.0
5491,Ejüdiqümof,Male,Middle Class,173.0,74.0,36.0,20456.0
5492,Ülüyühc,Female,Poor,177.0,72.0,37.0,18746.0
5493,Üjunevehif,Male,Middle Class,163.0,85.0,36.0,20288.0
5494,Eyiez,Female,Rich,165.0,80.0,34.0,20621.0
5495,Ohilocül,Male,Middle Class,169.0,86.0,35.0,21018.0
5496,Oüñ,Female,Poor,184.0,72.0,37.0,18959.0
5497,Oziz,Female,Poor,161.0,80.0,32.0,21478.0
5498,Alübez,Male,Poor,161.0,78.0,38.0,21450.0
5499,Lüc,Male,Rich,183.0,88.0,32.0,20261.0
5500,Ejw,Male,Rich,181.0,87.0,41.0,20095.0
5501,Üharav,Male,Rich,168.0,83.0,41.0,18733.0
5502,Üloy,Female,Poor,188.0,89.0,41.0,20619.0
5503,Uliñoc,Male,Rich,161.0,81.0,36.0,20175.0
5504,Iojozij,Male,Rich,182.0,84.0,41.0,18389.0
5505,Ewiy,Female,Middle Class,187.0,74.0,35.0,19640.0
5506,Ewoqüy,Female,Middle Class,162.0,85.0,36.0,21223.0
5507,Asüsoquj,Female,Middle Class,190.0,82.0,36.0,19187.0
5508,Udül,Male,Rich,190.0,80.0,41.0,19744.0
5509,Ebuceñ,Male,Middle Class,188.0,89.0,37.0,21241.0
5510,Nociw,Female,Middle Class,169.0,74.0,36.0,19213.0
5511,Üviz,Female,Rich,173.0,84.0,36.0,20008.0
5512,Usür,Male,Middle Class,169.0,72.0,32.0,20113.0
5513,Unülbir,Male,Poor,178.0,88.0,31.0,20896.0
5514,Uqübzeq,Male,Poor,173.0,90.0,41.0,19010.0
5515,Yetifaz,Male,Poor,161.0,73.0,37.0,18123.0
5516,Etoval,Female,Rich,180.0,77.0,40.0,21364.0
5517,Raj,Female,Rich,183.0,74.0,38.0,18794.0
5518,Oxj,Female,Poor,168.0,70.0,34.0,18611.0
5519,Oñeüpaq,Male,Middle Class,182.0,81.0,38.0,18817.0
5520,Dehogüo,Female,Rich,176.0,87.0,34.0,21255.0
5521,Otz,Female,Rich,188.0,73.0,36.0,18293.0
5522,Fevof,Female,Middle Class,176.0,80.0,31.0,18813.0
5523,Üris,Male,Poor,190.0,67.0,40.0,18529.0
5524,Oxifübs,Female,Middle Class,161.0,90.0,34.0,19763.0
5525,Iñüy,Male,Poor,165.0,86.0,39.0,19893.0
5526,Inaup,Female,Rich,170.0,88.0,33.0,21434.0
5527,Uarüz,Female,Poor,165.0,67.0,34.0,19498.0
5528,Ijinew,Female,Rich,186.0,83.0,35.0,20496.0
5529,Yewt,Female,Middle Class,188.0,85.0,36.0,18789.0
5530,Anol,Male,Middle Class,181.0,85.0,34.0,21482.0
5531,Odbxujum,Male,Poor,176.0,80.0,34.0,18310.0
5532,Ügünor,Female,Middle Class,184.0,88.0,36.0,19341.0
5533,Ivijec,Female,Middle Class,186.0,90.0,36.0,18548.0
5534,Üfy,Male,Rich,165.0,85.0,33.0,20814.0
5535,Erihiyiy,Female,Poor,165.0,75.0,32.0,21138.0
5536,Elun,Female,Rich,175.0,80.0,41.0,18830.0
5537,Üpiiyz,Male,Poor,185.0,82.0,34.0,21427.0
5538,Ibohoñ,Female,Rich,171.0,75.0,42.0,19316.0
5539,Ohurg,Male,Poor,162.0,82.0,33.0,20261.0
5540,Oolic,Male,Middle Class,165.0,82.0,38.0,19832.0
5541,Ixüñat,Female,Rich,187.0,67.0,38.0,20817.0
5542,Ulunic,Male,Rich,169.0,71.0,33.0,18878.0
5543,Ajus,Male,Middle Class,178.0,74.0,34.0,18622.0
5544,Urodojuq,Male,Poor,186.0,82.0,42.0,19293.0
5545,Üxuy,Male,Middle Class,189.0,77.0,31.0,19392.0
5546,Agesoniq,Male,Rich,187.0,84.0,42.0,19755.0
5547,Oziaw,Male,Middle Class,190.0,79.0,37.0,18745.0
5548,Alufeq,Female,Middle Class,161.0,81.0,40.0,21165.0
5549,Usanov,Male,Poor,170.0,66.0,35.0,19496.0
5550,Exgoy,Female,Middle Class,187.0,66.0,41.0,19230.0
5551,Obiven,Female,Middle Class,166.0,82.0,39.0,18432.0
5552,Izotodeq,Male,Poor,170.0,74.0,42.0,20773.0
5553,Owaz,Male,Rich,182.0,87.0,38.0,19876.0
5554,Ibelp,Male,Rich,165.0,72.0,32.0,19588.0
5555,Oyirolijag,Male,Poor,178.0,76.0,41.0,20093.0
5556,Ugaluf,Female,Middle Class,173.0,72.0,41.0,21320.0
5557,Aoñüzag,Male,Middle Class,178.0,66.0,42.0,21462.0
5558,Uceluqux,Male,Middle Class,171.0,88.0,34.0,19127.0
5559,Ime,Female,Rich,164.0,69.0,32.0,19499.0
5560,Uqum,Female,Middle Class,163.0,73.0,42.0,18191.0
5561,Eximob,Female,Rich,167.0,71.0,36.0,18416.0
5562,Iñolahuw,Male,Middle Class,172.0,89.0,31.0,20113.0
5563,Aufig,Male,Rich,164.0,72.0,39.0,21069.0
5564,Ofoy,Female,Poor,178.0,70.0,41.0,20476.0
5565,Amanuyiv,Female,Poor,175.0,75.0,35.0,19876.0
5566,Ooqarem,Male,Middle Class,167.0,89.0,42.0,20829.0
5567,Ühafuhl,Male,Poor,185.0,80.0,31.0,20550.0
5568,Atual,Male,Poor,183.0,75.0,37.0,18165.0
5569,Etuxavah,Male,Rich,174.0,82.0,40.0,20620.0
5570,Ecoüzelit,Female,Rich,169.0,76.0,39.0,18428.0
5571,Üqs,Female,Rich,163.0,73.0,33.0,21077.0
5572,Mogqo,Female,Middle Class,181.0,87.0,41.0,20368.0
5573,Üwüyiñafa,Female,Middle Class,183.0,74.0,42.0,19873.0
5574,Ünujoy,Female,Middle Class,161.0,68.0,35.0,18323.0
5575,Iüx,Male,Rich,184.0,83.0,35.0,19903.0
5576,Odond,Male,Poor,173.0,80.0,31.0,20523.0
5577,Ianor,Female,Poor,169.0,67.0,41.0,20706.0
5578,Unüg,Male,Rich,184.0,66.0,33.0,21488.0
5579,Üeqüjiz,Female,Poor,185.0,72.0,31.0,21372.0
5580,Üpedopüj,Male,Middle Class,183.0,67.0,33.0,18861.0
5581,Bülul,Female,Poor,172.0,83.0,34.0,18894.0
5582,Ude,Female,Poor,169.0,76.0,36.0,19023.0
5583,Ñaq,Female,Middle Class,169.0,84.0,37.0,18320.0
5584,Yyol,Female,Rich,187.0,68.0,36.0,18231.0
5585,Ijlez,Male,Rich,180.0,87.0,32.0,20838.0
5586,Outewüf,Female,Poor,178.0,81.0,41.0,19203.0
5587,Alux,Female,Middle Class,165.0,66.0,33.0,21494.0
5588,Apñüin,Male,Rich,166.0,76.0,34.0,18081.0
5589,Vicuv,Female,Middle Class,163.0,86.0,35.0,19778.0
5590,Ohjobir,Male,Middle Class,162.0,78.0,42.0,18013.0
5591,Itüp,Male,Middle Class,188.0,79.0,42.0,20897.0
5592,Asaxoep,Female,Poor,162.0,69.0,36.0,19037.0
5593,Owuuv,Male,Middle Class,173.0,77.0,34.0,19377.0
5594,Epufoyoz,Male,Middle Class,183.0,85.0,37.0,19548.0
5595,Oedusum,Female,Middle Class,169.0,82.0,38.0,19685.0
5596,Owuftus,Female,Rich,166.0,68.0,33.0,20536.0
5597,Üciygoh,Female,Middle Class,179.0,67.0,35.0,21331.0
5598,Azoh,Female,Poor,175.0,82.0,40.0,18718.0
5599,Ibuviy,Female,Middle Class,187.0,67.0,40.0,20470.0
5600,Agü,Female,Middle Class,161.0,86.0,42.0,19920.0
